$Well : 150
DEPTH      GR         CALI       NPHI       RHOB       LLS        LLD        DT         PayFlag    PERM_core  PHI_core   PHIE       ResFlag    SW_core    SW         VCL_core   VWCL       
M          GAPI       IN         V/V        G/C3       OHMM       OHMM       us/f                                        Dec                              Dec                   Dec        
$Format : 11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
3530.9128  115.6726   12.2203    0.1364     2.6301     8.8414     8.2587     72.6207    0.0000     -999.0000  -999.0000  0.0343     0.0000     -999.0000  1.0000     -999.0000  0.4048     
3531.0652  112.4663   12.2187    0.1334     2.6333     8.8900     8.3129     72.7104    0.0000     -999.0000  -999.0000  0.0333     0.0000     -999.0000  1.0000     -999.0000  0.3915     
3531.2176  111.8621   12.2054    0.1316     2.6365     8.0606     7.5178     72.6403    0.0000     -999.0000  -999.0000  0.0317     0.0000     -999.0000  1.0000     -999.0000  0.3993     
3531.3700  116.9539   12.2113    0.1358     2.6371     7.4688     6.9628     72.6753    0.0000     -999.0000  -999.0000  0.0317     0.0000     -999.0000  1.0000     -999.0000  0.4227     
3531.5224  122.6785   12.2158    0.1366     2.6320     7.3034     6.8069     72.9046    0.0000     -999.0000  -999.0000  0.0350     0.0000     -999.0000  1.0000     -999.0000  0.4097     
3531.6748  123.2209   12.2216    0.1386     2.6272     7.2603     6.7647     73.8642    0.0000     -999.0000  -999.0000  0.0375     0.0000     -999.0000  1.0000     -999.0000  0.4176     
3531.8272  123.0399   12.2296    0.1486     2.6248     7.0367     6.5368     74.3195    0.0000     -999.0000  -999.0000  0.0396     0.0000     -999.0000  1.0000     -999.0000  0.4502     
3531.9796  122.3369   12.2376    0.1579     2.6257     6.4612     5.9814     74.6151    0.0000     -999.0000  -999.0000  0.0396     0.0000     -999.0000  1.0000     -999.0000  0.4807     
3532.1320  125.4715   12.2225    0.1702     2.6294     6.5074     6.0410     75.0056    0.0000     -999.0000  -999.0000  0.0389     0.0000     -999.0000  1.0000     -999.0000  0.5177     
3532.2844  126.9443   12.2273    0.1689     2.6310     6.4496     5.9900     75.1308    0.0000     -999.0000  -999.0000  0.0382     0.0000     -999.0000  1.0000     -999.0000  0.5026     
3532.4368  126.1155   12.2376    0.1705     2.6301     6.2710     5.8263     75.2611    0.0000     -999.0000  -999.0000  0.0402     0.0000     -999.0000  1.0000     -999.0000  0.5137     
3532.5892  126.0968   12.2225    0.1819     2.6296     6.1933     5.7503     75.3424    0.0000     -999.0000  -999.0000  0.0442     0.0000     -999.0000  1.0000     -999.0000  0.5216     
3532.7416  128.2974   12.2158    0.1909     2.6332     6.0932     5.6610     75.1934    0.0000     -999.0000  -999.0000  0.0423     0.0000     -999.0000  1.0000     -999.0000  0.5435     
3532.8940  129.6116   12.2216    0.1905     2.6382     6.1393     5.7028     75.3502    0.0000     -999.0000  -999.0000  0.0387     0.0000     -999.0000  1.0000     -999.0000  0.5452     
3533.0464  128.1332   12.2238    0.1792     2.6398     6.1941     5.7454     75.6126    0.0000     -999.0000  -999.0000  0.0358     0.0000     -999.0000  1.0000     -999.0000  0.5203     
3533.1988  123.4339   12.2296    0.1663     2.6374     6.8694     6.4125     75.6740    0.0000     -999.0000  -999.0000  0.0363     0.0000     -999.0000  1.0000     -999.0000  0.4788     
3533.3512  122.1167   12.2376    0.1576     2.6352     6.3279     5.9132     75.7009    0.0000     -999.0000  -999.0000  0.0343     0.0000     -999.0000  1.0000     -999.0000  0.4705     
3533.5036  123.1211   12.2340    0.1493     2.6365     5.9295     5.5352     75.9314    0.0000     -999.0000  -999.0000  0.0312     0.0000     -999.0000  1.0000     -999.0000  0.4573     
3533.6560  127.2238   12.2318    0.1486     2.6458     5.9199     5.5261     75.7916    0.0000     -999.0000  -999.0000  0.0255     0.0000     -999.0000  1.0000     -999.0000  0.4909     
3533.8084  129.2729   12.2318    0.1593     2.6580     5.9364     5.5436     75.6026    0.0000     -999.0000  -999.0000  0.0221     0.0000     -999.0000  1.0000     -999.0000  0.5481     
3533.9608  132.0360   12.2318    0.1760     2.6645     5.9505     5.5586     75.7681    0.0000     -999.0000  -999.0000  0.0247     0.0000     -999.0000  1.0000     -999.0000  0.5735     
3534.1132  131.5869   12.2318    0.1880     2.6687     5.9961     5.6065     75.7603    0.0000     -999.0000  -999.0000  0.0278     0.0000     -999.0000  1.0000     -999.0000  0.5598     
3534.2656  131.4253   12.2318    0.1878     2.6674     6.0423     5.6576     76.2259    0.0000     -999.0000  -999.0000  0.0264     0.0000     -999.0000  1.0000     -999.0000  0.5595     
3534.4180  129.3937   12.2491    0.1796     2.6719     6.4740     6.0637     76.4359    0.0000     -999.0000  -999.0000  0.0230     0.0000     -999.0000  1.0000     -999.0000  0.5381     
3534.5704  128.8363   12.2500    0.1721     2.6721     6.5236     6.1167     76.8981    0.0000     -999.0000  -999.0000  0.0214     0.0000     -999.0000  1.0000     -999.0000  0.5432     
3534.7228  130.0204   12.2363    0.1711     2.6689     6.2439     5.8458     77.0000    0.0000     -999.0000  -999.0000  0.0228     0.0000     -999.0000  1.0000     -999.0000  0.5542     
3534.8752  130.5685   12.2433    0.1752     2.6588     6.0883     5.6937     77.0606    0.0000     -999.0000  -999.0000  0.0280     0.0000     -999.0000  1.0000     -999.0000  0.5597     
3535.0276  132.6954   12.2478    0.1806     2.6563     5.9781     5.5909     77.6491    0.0000     -999.0000  -999.0000  0.0271     0.0000     -999.0000  1.0000     -999.0000  0.5864     
3535.1800  136.4596   12.2536    0.1915     2.6614     5.6408     5.2660     77.6987    0.0000     -999.0000  -999.0000  0.0253     0.0000     -999.0000  1.0000     -999.0000  0.6207     
3535.3324  141.2073   12.2558    0.1925     2.6698     5.5987     5.2260     78.1562    0.0000     -999.0000  -999.0000  0.0199     0.0000     -999.0000  1.0000     -999.0000  0.6486     
3535.4848  144.1572   12.2616    0.2001     2.6687     5.2259     4.8671     78.3989    0.0000     -999.0000  -999.0000  0.0234     0.0000     -999.0000  1.0000     -999.0000  0.6650     
3535.6372  143.4552   12.2580    0.1973     2.6646     5.3393     4.9800     79.1668    0.0000     -999.0000  -999.0000  0.0253     0.0000     -999.0000  1.0000     -999.0000  0.6386     
3535.7896  140.8958   12.2616    0.2045     2.6612     5.2165     4.8616     79.1802    0.0000     -999.0000  -999.0000  0.0299     0.0000     -999.0000  1.0000     -999.0000  0.6395     
3535.9420  141.0813   12.2696    0.2061     2.6602     5.0559     4.7079     79.3358    0.0000     -999.0000  -999.0000  0.0284     0.0000     -999.0000  1.0000     -999.0000  0.6521     
3536.0944  143.9154   12.2661    0.2070     2.6583     5.0206     4.6727     79.4861    0.0000     -999.0000  -999.0000  0.0290     0.0000     -999.0000  1.0000     -999.0000  0.6626     
3536.2468  145.7576   12.2754    0.2040     2.6555     5.0131     4.6634     79.4364    0.0000     -999.0000  -999.0000  0.0300     0.0000     -999.0000  1.0000     -999.0000  0.6431     
3536.3992  144.0015   12.2914    0.1998     2.6525     5.0093     4.6569     79.5555    0.0000     -999.0000  -999.0000  0.0308     0.0000     -999.0000  1.0000     -999.0000  0.6289     
3536.5516  139.8877   12.2930    0.2011     2.6562     5.0243     4.6753     79.6460    0.0000     -999.0000  -999.0000  0.0295     0.0000     -999.0000  1.0000     -999.0000  0.6298     
3536.7040  141.2452   12.3092    0.2032     2.6604     4.9879     4.6370     79.5969    0.0000     -999.0000  -999.0000  0.0268     0.0000     -999.0000  1.0000     -999.0000  0.6530     
3536.8564  140.5979   12.3159    0.2027     2.6628     4.9312     4.5834     79.9488    0.0000     -999.0000  -999.0000  0.0265     0.0000     -999.0000  1.0000     -999.0000  0.6405     
3537.0088  142.2515   12.3303    0.2014     2.6657     4.9549     4.6067     80.0419    0.0000     -999.0000  -999.0000  0.0234     0.0000     -999.0000  1.0000     -999.0000  0.6570     
3537.1612  140.9876   12.3417    0.1945     2.6647     5.0056     4.6498     80.2651    0.0000     -999.0000  -999.0000  0.0238     0.0000     -999.0000  1.0000     -999.0000  0.6282     
3537.3136  142.2230   12.3439    0.1889     2.6627     5.1034     4.7422     80.1313    0.0000     -999.0000  -999.0000  0.0242     0.0000     -999.0000  1.0000     -999.0000  0.6128     
3537.4660  144.9112   12.3439    0.1844     2.6610     5.2360     4.8835     80.1735    0.0000     -999.0000  -999.0000  0.0238     0.0000     -999.0000  1.0000     -999.0000  0.6072     
3537.6184  148.2360   12.3497    0.1907     2.6680     4.7889     4.4576     80.1236    0.0000     -999.0000  -999.0000  0.0198     0.0000     -999.0000  1.0000     -999.0000  0.6560     
3537.7708  150.7930   12.3404    0.2020     2.6766     4.7111     4.3841     80.1120    0.0000     -999.0000  -999.0000  0.0174     0.0000     -999.0000  1.0000     -999.0000  0.6937     
3537.9232  148.6640   12.3244    0.2029     2.6777     4.8185     4.4769     80.1266    0.0000     -999.0000  -999.0000  0.0179     0.0000     -999.0000  1.0000     -999.0000  0.6785     
3538.0756  146.6875   12.3141    0.1962     2.6747     4.8328     4.4915     80.2093    0.0000     -999.0000  -999.0000  0.0189     0.0000     -999.0000  1.0000     -999.0000  0.6510     
3538.2280  143.7441   12.3061    0.1909     2.6723     4.8380     4.4951     80.0927    0.0000     -999.0000  -999.0000  0.0200     0.0000     -999.0000  1.0000     -999.0000  0.6381     
3538.3804  144.7325   12.3039    0.1927     2.6670     5.0255     4.6770     80.0094    0.0000     -999.0000  -999.0000  0.0240     0.0000     -999.0000  1.0000     -999.0000  0.6354     
3538.5328  144.6340   12.3039    0.1925     2.6595     5.0163     4.6804     79.7981    0.0000     -999.0000  -999.0000  0.0276     0.0000     -999.0000  1.0000     -999.0000  0.6142     
3538.6852  146.3413   12.2981    0.1869     2.6529     5.1470     4.8086     79.7816    0.0000     -999.0000  -999.0000  0.0291     0.0000     -999.0000  1.0000     -999.0000  0.5945     
3538.8376  144.7213   12.3017    0.1904     2.6572     5.0916     4.7672     79.7677    0.0000     -999.0000  -999.0000  0.0260     0.0000     -999.0000  1.0000     -999.0000  0.6313     
3538.9900  143.8551   12.3039    0.2003     2.6624     5.1026     4.7892     79.6858    0.0000     -999.0000  -999.0000  0.0251     0.0000     -999.0000  1.0000     -999.0000  0.6629     
3539.1424  143.9144   12.3097    0.2020     2.6637     5.0621     4.7585     79.4258    0.0000     -999.0000  -999.0000  0.0254     0.0000     -999.0000  1.0000     -999.0000  0.6519     
3539.2948  143.8717   12.3234    0.1951     2.6583     5.0149     4.7183     78.8302    0.0000     -999.0000  -999.0000  0.0280     0.0000     -999.0000  1.0000     -999.0000  0.6112     
3539.4472  143.2960   12.3394    0.1821     2.6531     4.9959     4.7033     78.6978    0.0000     -999.0000  -999.0000  0.0286     0.0000     -999.0000  1.0000     -999.0000  0.5697     
3539.5996  143.1763   12.2979    0.1792     2.6511     5.1245     4.8332     78.3981    0.0000     -999.0000  -999.0000  0.0295     0.0000     -999.0000  1.0000     -999.0000  0.5740     
3539.7520  145.8457   12.2626    0.1836     2.6489     5.4711     5.1833     78.2919    0.0000     -999.0000  -999.0000  0.0318     0.0000     -999.0000  1.0000     -999.0000  0.5791     
3539.9044  144.5841   12.2674    0.1816     2.6428     5.6310     5.3688     78.1574    0.0000     -999.0000  -999.0000  0.0347     0.0000     -999.0000  1.0000     -999.0000  0.5556     
3540.0568  141.0366   12.2517    0.1798     2.6398     5.6199     5.3697     78.0423    0.0000     -999.0000  -999.0000  0.0342     0.0000     -999.0000  1.0000     -999.0000  0.5452     
3540.2092  134.7722   12.2352    0.1661     2.6443     5.5776     5.3316     77.7137    0.0000     -999.0000  -999.0000  0.0282     0.0000     -999.0000  1.0000     -999.0000  0.5113     
3540.3616  132.6903   12.2232    0.1587     2.6553     5.5569     5.3195     77.3799    0.0000     -999.0000  -999.0000  0.0217     0.0000     -999.0000  1.0000     -999.0000  0.5230     
3540.5140  130.7191   12.2284    0.1557     2.6637     5.5496     5.2999     77.3660    0.0000     -999.0000  -999.0000  0.0180     0.0000     -999.0000  1.0000     -999.0000  0.5295     
3540.6664  131.9497   12.2318    0.1586     2.6699     5.5164     5.2767     77.4096    0.0000     -999.0000  -999.0000  0.0161     0.0000     -999.0000  1.0000     -999.0000  0.5547     
3540.8188  133.5987   12.2260    0.1657     2.6710     5.7714     5.5315     77.4326    0.0000     -999.0000  -999.0000  0.0178     0.0000     -999.0000  1.0000     -999.0000  0.5716     
3540.9712  134.2790   12.2296    0.1689     2.6668     5.8274     5.5872     77.5340    0.0000     -999.0000  -999.0000  0.0215     0.0000     -999.0000  1.0000     -999.0000  0.5660     
3541.1236  134.0394   12.2376    0.1730     2.6568     5.3823     5.1646     77.8100    0.0000     -999.0000  -999.0000  0.0278     0.0000     -999.0000  1.0000     -999.0000  0.5609     
3541.2760  133.1316   12.2456    0.1761     2.6490     5.2624     5.0390     77.8854    0.0000     -999.0000  -999.0000  0.0312     0.0000     -999.0000  1.0000     -999.0000  0.5563     
3541.4284  134.6475   12.2363    0.1770     2.6432     5.3731     5.1376     77.4026    0.0000     -999.0000  -999.0000  0.0341     0.0000     -999.0000  1.0000     -999.0000  0.5501     
3541.5808  138.8994   12.2376    0.1803     2.6394     5.3886     5.1428     77.3906    0.0000     -999.0000  -999.0000  0.0356     0.0000     -999.0000  1.0000     -999.0000  0.5521     
3541.7332  144.3327   12.2340    0.1750     2.6388     5.2739     5.0110     77.4975    0.0000     -999.0000  -999.0000  0.0341     0.0000     -999.0000  1.0000     -999.0000  0.5313     
3541.8856  149.8290   12.2376    0.1715     2.6427     5.1492     4.8822     77.5701    0.0000     -999.0000  -999.0000  0.0315     0.0000     -999.0000  1.0000     -999.0000  0.5312     
3542.0380  149.7370   12.2456    0.1640     2.6441     6.2846     5.9253     77.6632    0.0000     -999.0000  -999.0000  0.0371     0.0000     -999.0000  1.0000     -999.0000  0.4982     
3542.1904  142.8687   12.2536    0.1788     2.5935     4.2072     3.9435     78.5500    0.0000     -999.0000  -999.0000  0.0827     0.0000     -999.0000  0.9803     -999.0000  0.4215     
3542.3428  138.8031   12.2558    0.1930     2.4739     2.8023     2.6066     82.1657    0.0000     -999.0000  -999.0000  0.1540     0.0000     -999.0000  0.8455     -999.0000  0.2203     
3542.4952  144.1887   12.2846    0.2066     2.3546     2.6170     2.4226     86.9725    0.0000     -999.0000  -999.0000  0.1985     0.0000     -999.0000  0.6716     -999.0000  0.1355     
3542.6476  154.8370   12.2728    0.2406     2.3731     2.6323     2.4375     87.8713    0.0000     -999.0000  -999.0000  0.1487     0.0000     -999.0000  0.7428     -999.0000  0.4092     
3542.8000  161.3059   12.2638    0.2874     2.5146     2.6799     2.4746     89.1590    0.0000     -999.0000  -999.0000  0.0244     0.0000     -999.0000  1.0000     -999.0000  0.7755     
3542.9524  158.6222   12.2580    0.3184     2.6543     2.8994     2.6738     89.3022    0.0000     -999.0000  -999.0000  0.0198     0.0000     -999.0000  1.0000     -999.0000  0.7875     
3543.1048  158.6251   12.2500    0.3150     2.6995     3.2022     2.9416     89.3880    0.0000     -999.0000  -999.0000  0.0134     0.0000     -999.0000  1.0000     -999.0000  0.8096     
3543.2572  162.5340   12.2536    0.2909     2.6798     3.2810     2.9960     89.5942    0.0000     -999.0000  -999.0000  0.0060     0.0000     -999.0000  1.0000     -999.0000  0.8469     
3543.4096  165.8841   12.2385    0.2820     2.6555     3.2796     2.9880     90.2637    0.0000     -999.0000  -999.0000  0.0048     0.0000     -999.0000  1.0000     -999.0000  0.8595     
3543.5620  166.3861   12.2145    0.2717     2.6458     3.2010     2.9127     91.4378    0.0000     -999.0000  -999.0000  0.0122     0.0000     -999.0000  1.0000     -999.0000  0.8137     
3543.7144  161.6606   12.1963    0.2762     2.6172     3.0856     2.8058     92.0741    0.0000     -999.0000  -999.0000  0.0217     0.0000     -999.0000  1.0000     -999.0000  0.7829     
3543.8668  161.8438   12.2033    0.2786     2.5973     3.0069     2.7324     91.1857    0.0000     -999.0000  -999.0000  0.0271     0.0000     -999.0000  1.0000     -999.0000  0.7736     
3544.0192  162.8234   12.2078    0.2919     2.6210     2.9508     2.6784     91.3420    0.0000     -999.0000  -999.0000  0.0072     0.0000     -999.0000  1.0000     -999.0000  0.8388     
3544.1716  164.9047   12.2193    0.2830     2.6991     3.0000     2.7283     91.4336    0.0000     -999.0000  -999.0000  0.0038     0.0000     -999.0000  1.0000     -999.0000  0.8569     
